r_over_R,n_coordinate,n_proper,log10_n_coordinate,log10_n_proper,n_coordinate_over_n_proper,one_over_A
0.173876058507,3.1463096376,1.05817688016,0.497801460589,0.0245582685102,2.97333054292,2.97333054292
0.174642032333,3.14636522441,1.05850698213,0.497809133335,0.024693727061,2.97245580571,2.97245580571
0.175408006159,3.14642135986,1.05883861621,0.497816881672,0.0248297717886,2.97157783224,2.97157783224
0.176173979985,3.14647806948,1.05917191014,0.497824709122,0.0249664545028,2.97069629526,2.97069629526
0.176939953811,3.14653534654,1.05950680059,0.497832614749,0.0251037486331,2.96981137336,2.96981137336
0.177705927637,3.1465931849,1.05984322906,0.497840597704,0.0252416296131,2.96892323188,2.96892323188
0.178471901463,3.14665161367,1.06018134149,0.497848661999,0.0253801566545,2.96803149661,2.96803149661
0.179237875289,3.14671061976,1.06052103858,0.497856805823,0.0255192884565,2.96713644076,2.96713644076
0.180003849115,3.14677020002,1.06086227969,0.497865028739,0.0256590077912,2.96623818216,2.96623818216
0.180769822941,3.14683038723,1.06120522905,0.497873335263,0.0257993812841,2.9653362998,2.9653362998
0.181535796767,3.14689116174,1.06154975122,0.49788172268,0.0259403528808,2.96443116126,2.96443116126
0.182301770593,3.14695252349,1.06189582351,0.497890190978,0.0260819127034,2.963522837,2.963522837
0.183067744419,3.14701450902,1.0622436285,0.497898745192,0.0262241348036,2.96261085931,2.96261085931
0.183833718245,3.14707709192,1.06259299449,0.497907381676,0.026366948349,2.96169568991,2.96169568991
0.184599692071,3.14714027737,1.06294392815,0.497916101137,0.0265103554591,2.96077732231,2.96077732231
0.185365665897,3.14720409965,1.06329659643,0.497924908302,0.0266544237181,2.95985533127,2.95985533127
0.186131639723,3.14726853151,1.06365082528,0.497933799404,0.0267990813974,2.95893018338,2.95893018338
0.186897613549,3.14733358271,1.06400664619,0.497942775786,0.0269443407378,2.95800180757,2.95800180757
0.187663587375,3.14739928151,1.0643641903,0.497951841343,0.0270902546264,2.95706987346,2.95706987346
0.188429561201,3.14746560348,1.06472330135,0.497960992696,0.0272367586561,2.9561348,2.9561348
0.189195535027,3.1475325619,1.06508402901,0.497970231673,0.0273838724658,2.95519646917,2.95519646917
0.189961508853,3.14760017879,1.06544646848,0.497979561307,0.0275316342217,2.95425464527,2.95425464527
0.190727482679,3.14766843262,1.06581048136,0.497988978621,0.0276799868499,2.95330969969,2.95330969969
0.191493456505,3.14773734033,1.06617613557,0.497998485948,0.0278289573994,2.9523614676,2.9523614676
0.192259430331,3.14780691746,1.06654349025,0.498008085424,0.0279785692918,2.95140980771,2.95140980771
0.193025404157,3.14787714551,1.06691242488,0.498017774492,0.0281287727982,2.95045504401,2.95045504401
0.193791377983,3.14794804519,1.06728302575,0.498027556001,0.02827960239,2.94949696493,2.94949696493
0.194557351809,3.14801962532,1.06765531577,0.498037431166,0.0284310667198,2.94853552342,2.94853552342
0.195323325635,3.14809187055,1.06802919242,0.498047397859,0.028583123416,2.9475709961,2.9475709961
0.196089299461,3.14816480547,1.06840476036,0.498057459467,0.0287358143844,2.94660312486,2.94660312486
0.196855273287,3.14823843198,1.06878200617,0.498067616245,0.0288891334846,2.94563195658,2.94563195658
0.197621247113,3.14831273797,1.06916084537,0.498077866517,0.029043045714,2.94465772069,2.94465772069
0.198387220939,3.14838775203,1.06954140109,0.498088214219,0.0291976004255,2.94368011262,2.94368011262
0.199153194765,3.14846346889,1.06992362346,0.498098658619,0.0293527766612,2.94269927298,2.94269927298
0.199919168591,3.14853987981,1.07030744607,0.498109198503,0.0295085467996,2.9417153841,2.9417153841
0.200685142417,3.14861701753,1.07069301062,0.498119838379,0.029664967653,2.94072809507,2.94072809507
0.201451116243,3.14869486934,1.0710802306,0.498130576489,0.0298220034214,2.93973763998,2.93973763998
0.202217090069,3.14877343,1.07146905781,0.498141412101,0.0299796338768,2.93874415417,2.93874415417
0.202983063895,3.1488527365,1.07185965253,0.49815235031,0.0301379233033,2.93774724057,2.93774724057
0.203749037721,3.14893276849,1.07225189152,0.498163388301,0.0302968210343,2.93674722646,2.93674722646
0.204515011547,3.14901352431,1.0726457448,0.498174525838,0.0304563142474,2.93574420034,2.93574420034
0.205280985373,3.14909504535,1.07304139137,0.498185768622,0.0306164747108,2.93473771905,2.93473771905
0.206046959199,3.14917730335,1.07343867106,0.498197112747,0.0307772368668,2.93372820287,2.93372820287
0.206812933025,3.14926030128,1.0738375766,0.498208558616,0.0309385970796,2.93271568243,2.93271568243
0.207578906851,3.14934408234,1.07423829262,0.498220112176,0.0311006293079,2.93169970198,2.93169970198
0.208344880677,3.14942861281,1.07464063505,0.49823176877,0.0312632583842,2.93068074117,2.93068074117
