r_over_R,p_over_pc,eps_over_epsc,m_over_M,A_over_AR,B,v_over_c,gamma_minus_1
0.461043602573,0.403992038951,0.598168025528,0.302032817647,0.636222074303,1.31235681404,0.603140054794,0.253705795165
0.461758398856,0.402763588796,0.597158248143,0.303161433594,0.636613979802,1.31325233932,0.602815079604,0.25331983927
0.462473195139,0.401536430795,0.596148046805,0.304291770625,0.63700651261,1.3141485172,0.602489408529,0.252933622677
0.463187991422,0.400310391466,0.595137485756,0.305423580013,0.637399584044,1.31504524935,0.602163114078,0.252547233685
0.463902787706,0.399085616796,0.594126525598,0.30655703571,0.6377932598,1.31594259705,0.601836140656,0.25216060872
0.464617583989,0.397862022219,0.593115200611,0.307692009317,0.638187494851,1.31684050799,0.601508524585,0.251773793039
0.465332380272,0.396639663478,0.592103500658,0.308828555409,0.638582311302,1.31773899832,0.60118024643,0.251386765954
0.466047176555,0.395418547367,0.591091431477,0.309966663809,0.638977707616,1.31863805972,0.600851306385,0.250999530002
0.466761972838,0.394198636952,0.590079010772,0.311106271834,0.639373662475,1.31953766524,0.60052172111,0.250612107056
0.467476769121,0.392980032808,0.589066217163,0.312247485399,0.63977021766,1.32043784851,0.600191454737,0.250224457259
0.468191565404,0.391762602911,0.588053094769,0.313390126703,0.640167308606,1.32133854155,0.599860559959,0.249836644717
0.468906361687,0.390546544018,0.587039596518,0.314534415605,0.640565020236,1.32223981784,0.599528964909,0.249448587508
0.46962115797,0.389331648426,0.586025785777,0.315680086969,0.640963254636,1.32314157941,0.599196750128,0.249060382165
0.470335954253,0.388118146052,0.585011608425,0.316827395559,0.64136211052,1.32404391072,0.598863832169,0.24867193346
0.471050750536,0.386905843929,0.58399712197,0.317976098339,0.641761497753,1.32494672273,0.598530285154,0.248283330183
0.471765546819,0.385694903538,0.582982291804,0.319126366005,0.642161483621,1.32585006962,0.598196051792,0.247894507841
0.472480343102,0.384485227628,0.581967149464,0.320278069887,0.642562021166,1.32675390263,0.597861170201,0.24750551308
0.473195139385,0.383276880672,0.580951685608,0.321431267307,0.64296313457,1.32765823657,0.597525619057,0.247116323388
0.473909935668,0.382069863497,0.579935907231,0.322585941781,0.643364819872,1.32856306084,0.597189400549,0.246726943601
0.474624731951,0.380864141218,0.578919828825,0.323742039453,0.643767058329,1.32946835307,0.596852529249,0.246337392851
0.475339528234,0.379659815077,0.577903434274,0.324899653816,0.644169888792,1.33037413863,0.596514971486,0.245947634502
0.476054324518,0.378456748503,0.576886760472,0.326058622053,0.644573249784,1.33128036014,0.596176777656,0.245557728993
0.476769120801,0.377255145467,0.575869769627,0.327219145411,0.644977222777,1.33218707678,0.595837878305,0.245167598551
0.477483917084,0.376054785838,0.574852515368,0.328380975581,0.645381712174,1.33309420493,0.595498352497,0.244777336461
0.478198713367,0.374855917326,0.573834952353,0.329544355616,0.6457868166,1.33400181555,0.595158116302,0.244386848531
0.47891350965,0.373658327231,0.572817130858,0.330709049321,0.646192444613,1.33490983018,0.594817245368,0.243996223876
0.479628305933,0.372462192866,0.571799021544,0.331875223117,0.646598664963,1.33581829474,0.594475680779,0.24360539723
0.480343102216,0.371267403812,0.570780652729,0.333042748998,0.647005428865,1.33672716501,0.594133462393,0.243214416496
0.481057898499,0.37007403385,0.569762016319,0.334211686232,0.64741276249,1.33763645365,0.593790567043,0.242823257453
0.481772694782,0.368882077113,0.568743120111,0.335382012747,0.647820659517,1.33854614845,0.593446998883,0.24243192713
0.482487491065,0.367691501589,0.567723975822,0.336553682924,0.648229103733,1.33945623107,0.593102770409,0.24204044201
0.483202287348,0.36650240821,0.566704572163,0.337726778346,0.64863813108,1.34036671907,0.592757850155,0.241648768596
0.483917083631,0.365314656936,0.565684939222,0.338901150798,0.649047683166,1.34127756534,0.592412286194,0.241256963725
0.484631879914,0.364128457722,0.564665048064,0.340076983217,0.649457837991,1.34218881493,0.59206601153,0.240864953722
0.485346676197,0.362943578929,0.563644942765,0.34125404426,0.649868502336,1.34310039887,0.591719103683,0.240472828607
0.48606147248,0.361760285807,0.562624587017,0.342432564435,0.650279774609,1.34401237362,0.591371478337,0.240080495345
0.486776268763,0.360578345743,0.561604023379,0.343612315552,0.650691562209,1.34492467256,0.591023212565,0.239688043209
0.487491065046,0.35939795216,0.560583228246,0.344793458723,0.651103935218,1.34583733224,0.59067424591,0.239295406312
0.48820586133,0.358218981042,0.559562226248,0.345975867567,0.651516843134,1.34675031397,0.590324619905,0.238902633668
0.488920657613,0.357041516008,0.558541010994,0.347159602462,0.651930314026,1.34766362739,0.589974309588,0.238509699475
0.489635453896,0.355865543813,0.557519590625,0.348344636509,0.652344339279,1.34857725945,0.589623321046,0.238116612844
0.490350250179,0.354691036106,0.556497974522,0.349530931695,0.652758905162,1.34949119521,0.589271664717,0.2377233877
0.491065046462,0.353518092569,0.555476155778,0.350718558248,0.653174044732,1.35040544489,0.588919311339,0.237329993604
0.491779842745,0.352346570738,0.554454158106,0.351907382123,0.653589702678,1.35131997133,0.588566306649,0.236936483856
0.492494639028,0.351176685348,0.553431960994,0.353097568314,0.654005953507,1.35223480569,0.588212586139,0.236542788825
0.493209435311,0.350008194176,0.552409599157,0.354288902528,0.654422706445,1.35314989384,0.587858225727,0.236148995253
0.493924231594,0.348841379712,0.551387045572,0.355481601909,0.65484005954,1.35406527676,0.587503140809,0.235755011386
0.494639027877,0.347675989313,0.550364334596,0.356675447453,0.655257919197,1.35498090101,0.587147409773,0.235360926478
0.49535382416,0.346512232738,0.549341448826,0.357870593907,0.655676356686,1.35589679256,0.586790970716,0.234966674179
0.496068620443,0.345349971993,0.548318408732,0.359066917497,0.656095319905,1.35681291934,0.58643386677,0.23457230447
0.496783416726,0.344189301021,0.547295210081,0.360264478857,0.656514838723,1.35772928704,0.586076071237,0.234177790097
0.497498213009,0.34303019856,0.546271860896,0.361463247045,0.656934902307,1.35864588256,0.585717592098,0.23378314213
0.498213009292,0.341872640668,0.54524836867,0.362663190988,0.657355499352,1.35956269371,0.585358437753,0.233388372042
0.498927805575,0.340716724871,0.544224730427,0.363864370163,0.657776660061,1.36047972391,0.584998581143,0.232993452361
0.499642601858,0.339562307298,0.543200963939,0.365066664212,0.658198332192,1.36139694557,0.584638065651,0.232598432921
0.500357398142,0.33840960629,0.542177056673,0.366270220602,0.658620586747,1.36231437616,0.584276829296,0.232203248074
0.501072194425,0.337258369958,0.54115303419,0.367474842142,0.659043335456,1.36323197671,0.583914946327,0.231807981279
0.501786990708,0.336108897687,0.540128878988,0.368680731803,0.659466675866,1.36414977164,0.583552331959,0.231412542183
0.502501786991,0.334960916764,0.539104616749,0.369887680948,0.659890513557,1.36506772207,0.583189065778,0.231017019842
0.503216583274,0.333814653434,0.538080236732,0.371095836898,0.660314920837,1.36598584217,0.582825084535,0.230621347607
0.503931379557,0.332669955417,0.537055754779,0.372305079486,0.660739844131,1.36690410761,0.582460432879,0.230225576275
0.50464617584,0.331526927404,0.536031169267,0.373515468719,0.661165315,1.36782251914,0.582095082439,0.22982967727
0.505360972123,0.33038553953,0.535006487644,0.374726970434,0.661591320475,1.36874106446,0.581729043048,0.229433663504
0.506075768406,0.329245772965,0.533981715959,0.375939559795,0.662017851615,1.36965973345,0.581362321091,0.229037544099
0.506790564689,0.328107722215,0.53295685471,0.377153286169,0.662444935808,1.3705785233,0.580994891709,0.228641294457
0.507505360972,0.326971242983,0.531931916173,0.378368042361,0.662872523862,1.37149741556,0.580626795918,0.228244961023
0.508220157255,0.325836556074,0.530906895341,0.379583958776,0.663300683269,1.37241641435,0.580257974293,0.227848482067
0.508934953538,0.324703400849,0.529881808835,0.380800855338,0.663729328319,1.373335496,0.579888499352,0.227451937757
0.509649749821,0.323572093201,0.528856648903,0.382018920048,0.664158555913,1.37425466737,0.579518286241,0.227055239267
0.510364546104,0.322442340367,0.527831432086,0.383237955826,0.664588270983,1.37517390556,0.579147415618,0.226658475276
0.511079342387,0.321314385177,0.526806154756,0.384458101495,0.665018546715,1.37609321166,0.578775822996,0.226261578996
0.51179413867,0.320188060805,0.525780827667,0.385679241507,0.665449328198,1.37701257022,0.578403554451,0.225864601887
0.512508934954,0.319063483069,0.524755452255,0.386901434343,0.66588064857,1.37793197609,0.578030580013,0.225467514191
